Task ID,Supplier ID,Cost
T118,S54,0.4190997662275285
T118,S55,0.4063723581728077
T118,S56,0.3953354690170042
T118,S57,0.4112577139874227
T118,S59,0.4273545656231884
T118,S60,0.4034506430001553
T118,S62,0.4214021017866604
T118,S63,0.4231183088705592
T118,S64,0.4000367877455684
T119,S4,0.412640415234821
T119,S5,0.4174859287289165
T119,S6,0.3908833294000815
T119,S7,0.4205388942777532
T119,S9,0.4120426195548691
T119,S10,0.4127089346572845
T119,S11,0.3908274120493553
T119,S12,0.4122026449159731
T119,S13,0.4015816082819115
T119,S14,0.3919502767125163
T119,S15,0.400164052428974
T119,S16,0.4035577436010761
T119,S17,0.4161539518380668
T119,S18,0.4191662003697404
T119,S19,0.415654404420504
T119,S22,0.374498951859785
T119,S23,0.383266075251835
T119,S24,0.4154061287204587
T119,S26,0.4040809519746939
T119,S27,0.4088170872665899
T119,S28,0.3862473216271872
T119,S29,0.3920933016856575
T119,S31,0.4059519409086143
T119,S33,0.3796683010221917
T119,S34,0.3975631239537033
T119,S35,0.409909986776099
T119,S36,0.4020030197947689
T119,S37,0.405271225848783
T119,S40,0.405030106378542
T119,S41,0.3741238244408519
T119,S46,0.4091712872710644
T119,S47,0.4106438714663187
T119,S48,0.4191982723895113
T119,S49,0.4104536291867393
T119,S51,0.4022983386800004
T119,S53,0.3866747027707025
T119,S54,0.4013641445478211
T119,S55,0.3566303996459709
T119,S56,0.410479373731927
T119,S57,0.4003334892040315
T119,S59,0.4153497386838908
T119,S60,0.4137732794634977
T119,S61,0.4028380027146898
T119,S63,0.4061309654993946
T119,S64,0.400969114576605
T12,S4,0.4725056040495777
T12,S5,0.4984236083004527
T12,S6,0.4586925189476704
T12,S8,0.4883497134858063
T12,S10,0.4952216369510113
T12,S11,0.4408972539215948
T12,S12,0.4800680276536103
T12,S13,0.4792755510529509
T12,S14,0.489903487848937
T12,S15,0.4854253074019059
T12,S17,0.495042359291455
T12,S19,0.5000932031551246
T12,S20,0.4939066730098063
T12,S22,0.5093557213854893
T12,S24,0.4958289031264451
T12,S27,0.4662907327507021
T12,S28,0.4594873059697072
T12,S29,0.5025096383321932
T12,S30,0.4677318048056559
T12,S31,0.4924272784446393
T12,S32,0.501772394037204
T12,S33,0.4395921400782287
T12,S34,0.4525657359802307
T12,S35,0.4826100882776447
T12,S37,0.4584217649945
T12,S38,0.4864518672360592
T12,S39,0.4866120511106774
T12,S41,0.5145371209869363
T12,S42,0.4903737343113421
T12,S46,0.4938978247319842
T12,S47,0.4741473729341772
T12,S48,0.4983845897401905
T12,S50,0.5025230170864707
T12,S51,0.4951805715681592
T12,S52,0.4957924529211538
T12,S53,0.47863722356783
T12,S54,0.4923888437908256
T12,S55,0.4882523355307416
T12,S56,0.4495000349273917
T12,S57,0.483367926757582
T12,S58,0.5053788123344567
T12,S60,0.4964047272935261
T12,S61,0.5078482203162678
T12,S63,0.5109512932916012
T12,S64,0.5111910269977209
T120,S4,0.399907162265967
T120,S7,0.4094248205158777
T120,S8,0.4059870703340239
T120,S9,0.3758772783937399
T120,S10,0.3864036608713284
T120,S11,0.3936262666724461
T120,S12,0.4060728086244746
T120,S13,0.41365535517852
T120,S14,0.3893801508048728
T120,S15,0.4026092602680969
T120,S17,0.4122041621556946
T120,S19,0.4124584375709931
T120,S22,0.4064575637498664
T120,S23,0.3840064095081673
T120,S24,0.4012238239687235
T120,S27,0.3916548140801339
T120,S28,0.4044962276575064
T120,S29,0.3973998407014784
T120,S32,0.3982158245036047
T120,S33,0.3886460608752051
T120,S34,0.4083101482440986
T120,S35,0.4100800164896118
T120,S36,0.4082399341089925
T120,S37,0.408975890315433
T120,S39,0.403837644398444
T120,S40,0.398837282708242
T120,S41,0.3981258150578229
T120,S42,0.4037612619271435
T120,S43,0.4121224811335876
T120,S47,0.4156773773636146
T120,S48,0.4023949962252554
T120,S49,0.4048019880108733
T120,S50,0.4013851672713299
T120,S51,0.4097451332438906
T120,S52,0.392041942658022
T120,S53,0.4076643848728343
T120,S54,0.4157053940506769
T120,S55,0.3976508633550244
T120,S56,0.3860476916553899
T120,S57,0.4149057256040585
T120,S58,0.4065972818918506
T120,S59,0.3986063969659073
T120,S62,0.3994727663281595
T120,S63,0.4085577381785852
T120,S64,0.4004272349857721
T121,S4,0.3787343728313477
T121,S5,0.3835428396234893
T121,S6,0.3847936285989466
T121,S7,0.3996974367022738
T121,S8,0.3816541132348393
T121,S9,0.3836901907320487
T121,S11,0.3735926957985129
T121,S12,0.3814294082369265
T121,S13,0.3731238142545479
T121,S14,0.3724620518029387
T121,S15,0.3874733325430709
T121,S18,0.3926570627412281
T121,S19,0.3924013013260573
T121,S23,0.3946214972220967
T121,S27,0.3619523477358725
T121,S28,0.380368939708698
T121,S29,0.3864911152020115
T121,S30,0.388333569375463
T121,S31,0.3760764479987437
T121,S32,0.3797280030904187
T121,S33,0.3713963032342207
T121,S34,0.3722836694948802
T121,S35,0.3929322903265081
T121,S37,0.3725890441693311
T121,S38,0.3940683015219918
T121,S39,0.3644455799597564
T121,S41,0.3814313875694068
T121,S42,0.3783685683611944
T121,S43,0.3952455493956189
T121,S46,0.390433805943349
T121,S47,0.3726410280966331
T121,S48,0.3938833938719748
T121,S49,0.3975719088463202
T121,S50,0.3859297347701818
T121,S51,0.3677447066550589
T121,S52,0.3898424569367377
T121,S53,0.3859856709251511
T121,S54,0.3970338070328259
T121,S56,0.3767087023459553
T121,S57,0.3668673948952818
T121,S59,0.3848285006452362
T121,S60,0.376003497263543
T121,S61,0.3806259764222589
T121,S62,0.3484584196413718
T121,S64,0.3828691558377909
T122,S4,0.3460220507602201
T122,S5,0.3798408515481293
T122,S6,0.3931955931137048
T122,S7,0.3734759154063277
T122,S8,0.3969058315302121
T122,S9,0.3988703434940918
T122,S10,0.3792835650636746
T122,S11,0.394405964320306
T122,S12,0.3802851684291968
T122,S14,0.3892300295037449
T122,S21,0.3599609593505978
T122,S22,0.3882547878885746
T122,S24,0.3932124130617509
T122,S26,0.3876565868333571
T122,S27,0.3802537483026769
T122,S28,0.385129509346134
T122,S29,0.3862507288534044
T122,S30,0.3980940556623442
T122,S32,0.3902193769683111
T122,S33,0.3623520668731544
T122,S34,0.3923533564536638
T122,S35,0.384894190171413
T122,S36,0.3755014821567904
T122,S37,0.3670020319767053
T122,S38,0.3992321082074106
T122,S39,0.3923293467689703
T122,S40,0.3864528203991441
T122,S42,0.3974332136453518
T122,S43,0.3946389369149745
T122,S47,0.3957719072566967
T122,S48,0.3928514932641558
T122,S49,0.3858277015740073
T122,S50,0.3517856298732359
T122,S51,0.3747983347313218
T122,S52,0.3875145241204288
T122,S53,0.3734501501171308
T122,S54,0.395462736582028
T122,S55,0.3947757128273846
T122,S56,0.3800259837338207
T122,S57,0.3912812882957215
T122,S58,0.375591460042797
T122,S59,0.3835914983638459
T122,S61,0.4001076546816664
T122,S62,0.389766318415405
T122,S64,0.3925835482833193
T123,S1,0.4076070607280411
T123,S4,0.4285073107932065
T123,S5,0.4253196924042013
T123,S6,0.4197677229028271
T123,S8,0.4128176166712883
T123,S9,0.3948784240605253
T123,S10,0.4331521464764744
T123,S11,0.4356450257397186
T123,S12,0.4165542402093368
T123,S13,0.4276955347693125
T123,S14,0.4209965420469156
T123,S15,0.4143548532456017
T123,S16,0.4154152919809242
T123,S17,0.4224884610120509
T123,S19,0.4268387799564461
T123,S22,0.4039315997927166
T123,S26,0.432073735002598
T123,S27,0.4220224576063373
T123,S28,0.4174841424746228
T123,S30,0.41349133092092
T123,S31,0.4323883901904038
T123,S32,0.4139704091784929
T123,S33,0.3986998727656762
T123,S34,0.4205111014070801
T123,S35,0.4216998461182283
T123,S37,0.4135948958985536
T123,S38,0.4214616828088131
T123,S40,0.4094035496625172
T123,S41,0.4156206237004543
T123,S42,0.4248528449981124
T123,S45,0.409787248727115
T123,S47,0.4193829787111565
T123,S48,0.4053825314491085
T123,S49,0.4325526303613603
T123,S50,0.407862711748088
T123,S51,0.4273022657178068
T123,S52,0.4111888876010607
T123,S53,0.423040164704607
T123,S54,0.4213133771330909
T123,S56,0.408498661695018
T123,S57,0.4138624258791291
T123,S58,0.4252746769015684
T123,S59,0.4137616353999243
T123,S62,0.4278385348565834
T123,S64,0.4064572473390304
T124,S3,0.4216597243853497
T124,S4,0.4106724214842555
T124,S6,0.439619781436102
T124,S7,0.4334175677970349
T124,S8,0.4082235297504675
T124,S9,0.4131554997177163
T124,S10,0.4086235545199366
T124,S13,0.428992673457915
T124,S15,0.4210880488522144
T124,S16,0.4363905559461089
T124,S19,0.4450516275779654
T124,S21,0.4487651969923696
T124,S22,0.4063286451816092
T124,S23,0.4429566935409502
T124,S24,0.4378990653535542
T124,S25,0.4452762135846821
T124,S27,0.4099785002144379
T124,S28,0.4181769137343193
T124,S29,0.4328308057142067
T124,S30,0.393675526081945
T124,S32,0.4233896657102896
T124,S33,0.4129571228097627
T124,S34,0.4173048919068535
T124,S35,0.4389934956740773
T124,S36,0.4033796458805119
T124,S37,0.412807579524133
T124,S38,0.440689507446253
T124,S39,0.437182426627016
T124,S41,0.4192067536743986
T124,S42,0.4140165630664503
T124,S43,0.4304035549355385
T124,S47,0.4028057374401768
T124,S48,0.3915373211435201
T124,S50,0.4110013298436607
T124,S51,0.445461075077296
T124,S52,0.4356343895035026
T124,S53,0.4446537828325866
T124,S54,0.4130599875583447
T124,S56,0.4438596063910947
T124,S57,0.4310222858011687
T124,S58,0.4402441390201589
T124,S59,0.42127383982773
T124,S61,0.4007964272312179
T124,S62,0.4095906003064803
T124,S64,0.4257741322006435
T125,S4,0.4272309289263004
T125,S7,0.4311727894319256
T125,S8,0.4322802974016121
T125,S9,0.393068368566116
T125,S10,0.429267538491772
T125,S11,0.3989724033838787
T125,S12,0.4059382877395197
T125,S13,0.411034683352807
T125,S14,0.4059129188956214
T125,S15,0.3808318769907226
T125,S17,0.4198432517133921
T125,S19,0.4219822775367651
T125,S21,0.412248805532276
T125,S22,0.3985860027351804
T125,S23,0.4336608073350225
T125,S24,0.4177485905712473
T125,S26,0.4156658619575448
T125,S27,0.4058084782422227
T125,S28,0.4259877710677666
T125,S29,0.4259777661753299
T125,S31,0.4277820077804926
T125,S32,0.4047382662606635
T125,S33,0.4019413662048694
T125,S34,0.412393847149446
T125,S35,0.4035757905320016
T125,S36,0.4258539240143394
T125,S37,0.4123386351352885
T125,S38,0.4311493947090701
T125,S39,0.4073986313269098
T125,S40,0.420083865909592
T125,S41,0.4052328276880467
T125,S42,0.433254253395068
T125,S46,0.3937751352490976
T125,S47,0.4193985462372706
T125,S49,0.4118575231989669
T125,S50,0.4241269027088261
T125,S51,0.417062894946184
T125,S53,0.407778399148581
T125,S54,0.4134140776796456
T125,S55,0.4284184044963168
T125,S56,0.3903751219156413
T125,S57,0.393115906503281
T125,S59,0.4115518254604346
T125,S61,0.4258161677013051
T125,S64,0.3746924047547129
T126,S4,0.4185135640025031
T126,S5,0.4300248796323771
T126,S8,0.4404047817090105
T126,S9,0.4176792205448627
T126,S11,0.4360414663734234
T126,S12,0.4173700257394431
T126,S13,0.4218542717271673
T126,S14,0.4237977017926619
T126,S15,0.3870377601625591
T126,S17,0.4273481304184833
T126,S18,0.4364033926005556
T126,S19,0.4404494964893701
T126,S20,0.4084824706426659
T126,S22,0.4375057746866637
T126,S23,0.4087434201653235
T126,S24,0.4312062428538167
T126,S25,0.4076412582441006
T126,S26,0.4379552556906207
T126,S27,0.429659961824985
T126,S28,0.4378055589804818
T126,S29,0.4403956833415932
T126,S32,0.4124172826119325
T126,S33,0.4074591055234098
T126,S35,0.4366570235733119
T126,S36,0.4296628993212094
T126,S37,0.4306080903919733
T126,S38,0.4306505525422553
T126,S40,0.4274408551916281
T126,S41,0.4261005544430084
T126,S42,0.4230734812683191
T126,S44,0.4195436600052593
T126,S45,0.415701129979441
T126,S46,0.4301732036424206
T126,S47,0.4160176716507299
T126,S48,0.4270158292090698
T126,S49,0.4276089447542246
T126,S50,0.4183707036963515
T126,S51,0.4309072262451322
T126,S52,0.4289906466525577
T126,S53,0.43458213435802
T126,S56,0.4175569478317705
T126,S57,0.4171836203325589
T126,S58,0.3885724044351663
T126,S59,0.4222547052688044
T126,S64,0.4206072734148968
T127,S4,0.4621739930290452
T127,S5,0.4320752010142615
T127,S8,0.4389625657670402
T127,S9,0.4333884959084389
T127,S11,0.4170942256558169
T127,S12,0.4667648199843901
T127,S14,0.4276400234025231
T127,S15,0.4299732247844277
T127,S16,0.4113225998920691
T127,S17,0.4418177398160576
T127,S18,0.437121758404148
T127,S19,0.4164127699460485
T127,S21,0.4372413296029765
T127,S22,0.4284469936570378
T127,S23,0.4444646594220384
T127,S24,0.4622897259615856
T127,S25,0.4225203329637356
T127,S27,0.4268836782095794
T127,S28,0.4653800814201185
T127,S30,0.4292674109338723
T127,S33,0.4610275773745087
T127,S34,0.3949862856837662
T127,S36,0.4308276233723249
T127,S37,0.4405549978744932
T127,S38,0.4364007880586438
T127,S40,0.4609750891670901
T127,S41,0.414836046952273
T127,S42,0.4495327726649377
T127,S45,0.4471635565245591
T127,S46,0.45856304766883
T127,S47,0.4166070547896351
T127,S49,0.4098116234233384
T127,S50,0.4356681749516139
T127,S51,0.438982453000532
T127,S52,0.4415374165502584
T127,S53,0.4473162039282145
T127,S54,0.4486091674867464
T127,S55,0.4553185503768045
T127,S56,0.4324277473234365
T127,S57,0.438767867852558
T127,S58,0.4463457771811293
T127,S59,0.4275044687948481
T127,S60,0.4420735770467651
T127,S63,0.4453388962120172
T127,S64,0.4407281277514633
T128,S4,0.4309160279689079
T128,S7,0.4445882555467409
T128,S8,0.4593485974422582
T128,S9,0.4242424702551292
T128,S10,0.4542265980845743
T128,S11,0.438943842540356
T128,S12,0.4287815343209551
T128,S14,0.4334213522247577
T128,S15,0.4586928767485448
T128,S16,0.4361508550776469
T128,S17,0.4276896041230492
T128,S19,0.4465642398165291
T128,S20,0.4441025689014333
T128,S21,0.4430918081207949
T128,S22,0.4174258112574086
T128,S23,0.4523595172269513
T128,S25,0.4540941982698234
T128,S26,0.4423688506735207
T128,S27,0.4390639351737326
T128,S29,0.457398977275841
T128,S30,0.4217013333275192
T128,S31,0.4467873092951815
T128,S32,0.4611585555752986
T128,S33,0.4475362434737716
T128,S34,0.4487594398028413
T128,S35,0.4473311006322762
T128,S36,0.4441734910618896
T128,S37,0.4572453832937033
T128,S40,0.4630826543259064
T128,S41,0.4498149988174929
T128,S43,0.4558510341647972
T128,S47,0.4350831469372939
T128,S48,0.4502605430871639
T128,S49,0.4632414662983343
T128,S51,0.4340036964699346
T128,S52,0.440625458613066
T128,S53,0.4393615274663496
T128,S54,0.45507552533785
T128,S55,0.4583550247396877
T128,S56,0.461635612431886
T128,S58,0.4238502363663704
T128,S59,0.4520393733229364
T128,S60,0.4469786650262043
T128,S62,0.4535640164585166
T128,S64,0.4432018614111772
T129,S4,0.3940537596059178
T129,S5,0.4128361961825735
T129,S6,0.4043953510547506
T129,S8,0.3981663064178672
T129,S9,0.4029244993134867
T129,S10,0.4034811942851728
T129,S11,0.4198236980888242
T129,S12,0.3946261825387821
T129,S13,0.4023604557234681
T129,S14,0.4255758768781044
T129,S15,0.4152141803847144
T129,S16,0.4059439348516936
T129,S17,0.4186361081016381
T129,S19,0.4101410016892454
T129,S22,0.4120215898723823
T129,S23,0.3996109067783651
T129,S24,0.4192298834926965
T129,S25,0.4185919816333794
T129,S26,0.4125142572556329
T129,S27,0.40918492050089
T129,S28,0.4128416299063756
T129,S29,0.4221186249559519
T129,S30,0.4018536477332447
T129,S33,0.4018076094561973
T129,S34,0.396943807047368
T129,S36,0.406991887165765
T129,S37,0.4024729096443055
T129,S40,0.3987907872639129
T129,S41,0.423801445519652
T129,S42,0.3890752608548335
T129,S43,0.4129088942407843
T129,S46,0.4076654717390378
T129,S47,0.4051908495582701
T129,S48,0.3958331674045964
T129,S49,0.4172390252166802
T129,S51,0.4036974939378485
T129,S52,0.4093233885908552
T129,S53,0.4024835971506099
T129,S54,0.4037127978729625
T129,S56,0.4155920226050966
T129,S57,0.3910157745124577
T129,S59,0.3872057687206047
T129,S60,0.4137446169603986
T129,S61,0.4190563543626133
T129,S64,0.40871027234526
T13,S4,0.3273280115761767
T13,S5,0.3586904731073368
T13,S6,0.3468041273053301
T13,S7,0.3710179787112774
T13,S10,0.3371511875498973
T13,S11,0.3712976433825892
T13,S12,0.3467275675218098
T13,S13,0.3488645891329333
T13,S15,0.3364738296240877
T13,S16,0.34849081465758
T13,S17,0.388406707712616
T13,S18,0.3300534592431476
T13,S19,0.3487171372924422
T13,S20,0.3355328210886169
T13,S22,0.3572990413441845
T13,S24,0.3596172753229046
T13,S25,0.3529183759161496
T13,S27,0.3246634300888952
T13,S29,0.3603217531064077
T13,S31,0.3874578238072043
T13,S32,0.3761357017234786
T13,S33,0.3656152990726888
T13,S34,0.3519249098612513
T13,S35,0.3670829349861227
T13,S36,0.3280834782626797
T13,S37,0.367134166850243
T13,S39,0.3537382847733593
T13,S40,0.3393146821228041
T13,S43,0.391663695271845
T13,S45,0.35976069298642
T13,S46,0.3346009562166382
T13,S47,0.3144971045785618
T13,S49,0.3525915729294027
T13,S50,0.3433888881002034
T13,S51,0.2955501395805435
T13,S52,0.3396269523649361
T13,S53,0.36364149182735
T13,S54,0.3451324042000281
T13,S56,0.3288094033774881
T13,S57,0.3086422948007897
T13,S59,0.3783974381661577
T13,S60,0.353568314546472
T13,S62,0.3869903553662072
T13,S63,0.3563351758117872
T13,S64,0.356923314927167
T130,S4,0.413782455919241
T130,S5,0.4021874967367348
T130,S6,0.4119971905910116
T130,S7,0.4148268830676559
T130,S9,0.4050703059167295
T130,S10,0.4110433109474063
T130,S11,0.4193458873509632
T130,S12,0.3870228345212208
T130,S14,0.4019448930363367
T130,S15,0.4143343113909995
T130,S16,0.3950193247101197
T130,S19,0.3834281879289277
T130,S21,0.3917946209154082
T130,S22,0.3895139000315836
T130,S23,0.407866624852616
T130,S24,0.3952776916038003
T130,S25,0.4034075773592037
T130,S27,0.3959013480591138
T130,S28,0.4073016097848418
T130,S29,0.4131492319947226
T130,S30,0.4155542695973282
T130,S31,0.4217497117479504
T130,S32,0.4159660262182268
T130,S33,0.3982738305827462
T130,S34,0.4147406282793786
T130,S35,0.3778679029154589
T130,S37,0.408240943632108
T130,S39,0.4159401496324732
T130,S40,0.3934724307700917
T130,S42,0.4106204960548548
T130,S44,0.3970495474242843
T130,S45,0.3968664696043121
T130,S46,0.393219450574697
T130,S47,0.3945677573064674
T130,S49,0.421322240385456
T130,S51,0.405534402359291
T130,S53,0.39963568513149
T130,S56,0.4183979555232044
T130,S57,0.4208283915654756
T130,S58,0.3888918489825305
T130,S59,0.4135914870616108
T130,S60,0.4106050557818318
T130,S61,0.4103762214145771
T130,S62,0.407883720514792
T130,S63,0.4205355439732037
T14,S4,0.3446917195859813
T14,S5,0.3472529143701518
T14,S6,0.3228454534259948
T14,S7,0.3522415533204369
T14,S8,0.3719012169947367
T14,S9,0.3774302333173961
T14,S10,0.3131573416321577
T14,S11,0.3584764058905805
T14,S13,0.3337752220595786
T14,S14,0.3580518456506383
T14,S15,0.3010289292276764
T14,S16,0.3566795330949183
T14,S18,0.3032375997876602
T14,S19,0.3706882716567772
T14,S22,0.3398223598582482
T14,S24,0.3563341061265072
T14,S27,0.3298955199817666
T14,S28,0.3704865761091558
T14,S29,0.3664040667853194
T14,S30,0.3674966240167261
T14,S31,0.3587474424204426
T14,S33,0.3604918335820744
T14,S34,0.3316932286971135
T14,S36,0.3339461041790101
T14,S37,0.3512942468650628
T14,S38,0.3696713687952083
T14,S39,0.3580566828780543
T14,S40,0.3389148442392196
T14,S42,0.3495330560597544
T14,S43,0.3557967137827653
T14,S45,0.3508026900072535
T14,S46,0.3396651725584696
T14,S47,0.3209921098625575
T14,S49,0.3344657049971672
T14,S50,0.339417441373016
T14,S51,0.3378067014615988
T14,S52,0.3575693880825311
T14,S53,0.3444846128737929
T14,S54,0.3271731398813232
T14,S56,0.3114374378108072
T14,S57,0.3225569272545846
T14,S59,0.3685236380445495
T14,S60,0.3126699551825349
T14,S63,0.3607825731250831
T14,S64,0.3544193844442393
T16,S4,0.3561867877074964
T16,S5,0.3659354072616914
T16,S6,0.3545568927060891
T16,S7,0.3928037604625132
T16,S8,0.3539972171524002
T16,S10,0.3390401397066103
T16,S11,0.3436669947138382
T16,S12,0.3692495615950706
T16,S13,0.344441066774266
T16,S14,0.3785696729091431
T16,S15,0.3266753518406637
T16,S18,0.3472307907166018
T16,S19,0.3585634563870047
T16,S20,0.3497167607291421
T16,S22,0.3367489157019801
T16,S24,0.3579619585046899
T16,S25,0.3684706852112164
T16,S27,0.3416853868847538
T16,S29,0.3710313320934298
T16,S30,0.3604955321998029
T16,S31,0.3766716280936946
T16,S32,0.3920049255004555
T16,S34,0.3487531188904477
T16,S35,0.3992840486121085
T16,S36,0.3161099466780201
T16,S37,0.3690818304679188
T16,S38,0.3653139243270665
T16,S39,0.3579331434648021
T16,S40,0.3473349199958723
T16,S42,0.3859935672476717
T16,S43,0.3902426154539216
T16,S45,0.3843823213245942
T16,S46,0.3472645162794086
T16,S47,0.3224313149258681
T16,S49,0.326716549753878
T16,S50,0.3651077024741431
T16,S51,0.3280622170973235
T16,S52,0.3374503777395132
T16,S53,0.3681093026103679
T16,S54,0.3388528020731318
T16,S56,0.3171305951616787
T16,S57,0.341789269752834
T16,S60,0.3699226656732196
T16,S63,0.3582065067103095
T16,S64,0.3520481921811261
T17,S4,0.3720675939149002
T17,S5,0.3720437390254759
T17,S6,0.3577919532909427
T17,S7,0.3964822570576879
T17,S8,0.4184258099953165
T17,S9,0.4184553968721316
T17,S10,0.3559888996678434
T17,S11,0.3515288352458808
T17,S12,0.3823628263614628
T17,S13,0.3463539737746713
T17,S16,0.4239236523407832
T17,S18,0.3521486855839173
T17,S19,0.3670276743987701
T17,S20,0.4095138378185673
T17,S22,0.35781966096791
T17,S23,0.4150746311580647
T17,S24,0.3907924209825977
T17,S25,0.4085786834229387
T17,S27,0.384859279447434
T17,S29,0.3456885770233686
T17,S31,0.4264119498088451
T17,S32,0.4172889710985643
T17,S33,0.3477987620559566
T17,S34,0.3634475009735977
T17,S35,0.4177841507243982
T17,S36,0.4090716202087311
T17,S37,0.3603342849037315
T17,S39,0.3604738969989171
T17,S40,0.3817241329420903
T17,S42,0.4069968755257098
T17,S43,0.4219230807538242
T17,S46,0.3328661632360968
T17,S47,0.3746864758393141
T17,S49,0.3674041473957599
T17,S50,0.3753541524362619
T17,S51,0.3439236126975946
T17,S52,0.3558643167774661
T17,S53,0.3998740266581208
T17,S54,0.3621191588862189
T17,S56,0.3213796834281341
T17,S57,0.3246473760459471
T17,S59,0.4127921822160827
T17,S60,0.3307987400274813
T17,S63,0.3896497164677575
T17,S64,0.4150599350210332
T19,S4,0.310797185237146
T19,S5,0.3403470333574379
T19,S6,0.3277359628118008
T19,S7,0.3467348778283881
T19,S10,0.3294139190844303
T19,S11,0.3288736910252928
T19,S12,0.3732633489997213
T19,S13,0.3383212465148927
T19,S14,0.3558927937443976
T19,S15,0.3529528460709635
T19,S16,0.337264125741304
T19,S18,0.3468968031234998
T19,S19,0.3547686050978776
T19,S22,0.3469969591692608
T19,S24,0.3543740770956121
T19,S25,0.3758046394142113
T19,S27,0.3419568819589818
T19,S28,0.3476899510281123
T19,S29,0.3567533748360232
T19,S33,0.344680160486562
T19,S34,0.3373669934026223
T19,S35,0.3581504623662652
T19,S36,0.314067957679381
T19,S37,0.3559873277622417
T19,S39,0.3291610017747043
T19,S40,0.3453760518248365
T19,S42,0.3615228838567038
T19,S43,0.3597336681169422
T19,S45,0.3496688127689085
T19,S46,0.3497674707340822
T19,S47,0.3480528450094248
T19,S48,0.3771930351072741
T19,S49,0.3090740878169272
T19,S50,0.3179107105926224
T19,S51,0.3152932417712231
T19,S52,0.3167209380919524
T19,S53,0.3464768824286942
T19,S54,0.3125011434036475
T19,S56,0.3106497020819316
T19,S57,0.3224600241193884
T19,S60,0.3507328846417951
T19,S61,0.3741608864258935
T19,S62,0.3753720213020368
T19,S63,0.3352991748815123
T19,S64,0.3435133503019311
T2,S4,0.4159195168410549
T2,S5,0.4326943017617343
T2,S6,0.4135964826277846
T2,S7,0.4309924880382844
T2,S10,0.4220009059227916
T2,S13,0.42596761896894
T2,S14,0.4208030483647613
T2,S15,0.4084295256743759
T2,S17,0.4310413495252678
T2,S18,0.3963786911269537
T2,S19,0.4132787356139151
T2,S21,0.4214958420705129
T2,S22,0.4152430274228256
T2,S24,0.4177136351483442
T2,S25,0.4169315741407806
T2,S27,0.407254306451159
T2,S28,0.4264228584933436
T2,S29,0.4265822828711167
T2,S30,0.4220437892456287
T2,S31,0.4292642941368493
T2,S32,0.4121653406016462
T2,S33,0.407844819393989
T2,S34,0.4028372605673397
T2,S35,0.4220054186890126
T2,S36,0.4125088954335835
T2,S37,0.4183971396562987
T2,S39,0.4083254061807618
T2,S40,0.4147408053887991
T2,S42,0.4279100091135877
T2,S45,0.4096912821463813
T2,S46,0.4163185510168014
T2,S47,0.4083641005448849
T2,S49,0.4277182594522625
T2,S50,0.4115811027617695
T2,S52,0.418521139070094
T2,S53,0.4240519739907645
T2,S54,0.415383440784879
T2,S55,0.4286469477116725
T2,S56,0.4189785990250362
T2,S57,0.4159968431931138
T2,S59,0.4289341908789633
T2,S60,0.4170618279686731
T2,S62,0.4339655314713212
T2,S63,0.4167850674299883
T2,S64,0.4313533846378142
T20,S4,0.3526763118629079
T20,S5,0.3457388295687503
T20,S6,0.348515576257442
T20,S7,0.3801034148324573
T20,S8,0.3619660564381033
T20,S10,0.3195647318318215
T20,S11,0.362650895433994
T20,S12,0.3595954868496059
T20,S13,0.3324258846913425
T20,S14,0.3343210833282347
T20,S15,0.3240806116876423
T20,S17,0.3846002965429028
T20,S18,0.3407662325284207
T20,S19,0.3712887430585389
T20,S20,0.3930198226491967
T20,S22,0.366247969631307
T20,S24,0.3473101830101073
T20,S27,0.3793518142516856
T20,S29,0.3798457285135749
T20,S30,0.3310406665590986
T20,S31,0.3582393699900617
T20,S32,0.3744529556977871
T20,S33,0.3765644906134197
T20,S34,0.355092143435773
T20,S35,0.3747104044884509
T20,S36,0.3801554077324947
T20,S37,0.3840389419364559
T20,S39,0.3338781567885973
T20,S40,0.3306007956309414
T20,S41,0.3881622879253105
T20,S42,0.3699467844860281
T20,S44,0.3900104601176912
T20,S45,0.3874672753415336
T20,S46,0.3460647518099908
T20,S47,0.3375810368801566
T20,S49,0.362457688595234
T20,S50,0.3704849615631846
T20,S51,0.3244812749528222
T20,S52,0.3561521983901286
T20,S53,0.3765132888759515
T20,S54,0.3442426119772711
T20,S56,0.3162611120766328
T20,S57,0.349883726953177
T20,S60,0.3092552574263022
T20,S63,0.3584625624987767
T21,S4,0.3517817851705816
T21,S5,0.3816857973059845
T21,S6,0.3498840339407512
T21,S7,0.3782907168538744
T21,S8,0.3755198644998483
T21,S10,0.3195932401807798
T21,S11,0.3674774978809456
T21,S12,0.3847252057656891
T21,S13,0.3705501796843751
T21,S14,0.3612022011952131
T21,S15,0.3253756635823808
T21,S18,0.3556137766325871
T21,S19,0.3801092466873229
T21,S22,0.3537822110308605
T21,S24,0.370488581303761
T21,S25,0.3889008456935193
T21,S27,0.3558942436531613
T21,S28,0.3913333620833029
T21,S29,0.37456816379529
T21,S30,0.3813238538870646
T21,S32,0.3707507265546675
T21,S33,0.3355306042814067
T21,S34,0.3543851940039032
T21,S36,0.3932784249480665
T21,S37,0.3649677746147113
T21,S38,0.4057048832106444
T21,S39,0.3453706219656867
T21,S40,0.3415344185615003
T21,S42,0.4021384491064553
T21,S45,0.3984148453371519
